"id_concept","id_dico","lib","type","id_sub","sEli","sPre","genre","s","p","id_adj","aEli","aPre","m_s","f_s","m_p","f_p","id_verbe","id_conj","vEli","vPre","id_gen","valeur","id_syn","num","ordre","syLib"
"166719","34","empoigner","v",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"31051","766","1","empoign",NULL,NULL,NULL,NULL,NULL,NULL
"166720","34","laper","v",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"31052","766","0","lap",NULL,NULL,NULL,NULL,NULL,NULL
"166721","34","arquer","v",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"31053","766","1","arqu",NULL,NULL,NULL,NULL,NULL,NULL
"166722","34","ruisselant","a",NULL,NULL,NULL,NULL,NULL,NULL,"59015","0","ruisselant",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166723","34","peloté","a",NULL,NULL,NULL,NULL,NULL,NULL,"59016","0","peloté",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166724","34","grandissant","a",NULL,NULL,NULL,NULL,NULL,NULL,"59017","0","grandissant",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166725","34","dragué","a",NULL,NULL,NULL,NULL,NULL,NULL,"59019","0","dragué",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166726","34","ressenti 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59020","0","perçu",,"e","s","es",NULL,NULL,NULL,NULL,"254428","[a_ressenti]",NULL,NULL,NULL,NULL
"166726","34","ressenti 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59020","0","perçu",,"e","s","es",NULL,NULL,NULL,NULL,"254429","[a_éprouvé]",NULL,NULL,NULL,NULL
"166726","34","ressenti 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59020","0","perçu",,"e","s","es",NULL,NULL,NULL,NULL,"254430","[a_senti]",NULL,NULL,NULL,NULL
"166727","34","turgide 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59021","0","turgide",,,"s","s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166727","34","turgide 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59022","0","turgescent",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166727","34","turgide 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59023","0","gonflé",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166727","34","turgide 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59024","0","tumescent",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166727","34","turgide 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59025","0","turgescent",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166728","34","tremblant 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59026","0","palpitant",,"e","s","es",NULL,NULL,NULL,NULL,"234462","[a_tremblant]",NULL,NULL,NULL,NULL
"166728","34","tremblant 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59027","0","frémissant",,"e","s","es",NULL,NULL,NULL,NULL,"234462","[a_tremblant]",NULL,NULL,NULL,NULL
"166728","34","tremblant 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59028","0","pantelant",,"e","s","es",NULL,NULL,NULL,NULL,"234462","[a_tremblant]",NULL,NULL,NULL,NULL
"166729","34","invité","a",NULL,NULL,NULL,NULL,NULL,NULL,"59029","1","invité",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166730","34","diffusé","a",NULL,NULL,NULL,NULL,NULL,NULL,"59030","0","diffusé",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166731","34","ébat","m","144168","1","ébat","1",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166732","34","orgie","m","144169","1","orgie","2",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166734","34","faste","m","144170","0","faste","1",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166735","34","verrouillé","a",NULL,NULL,NULL,NULL,NULL,NULL,"59031","0","verrouillé",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166736","34","poutre","m","144171","0","poutre","2",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166737","34","charpente","m","144172","0","charpente","2",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166739","34","chassé","a",NULL,NULL,NULL,NULL,NULL,NULL,"59032","0","chassé",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166740","34","insigne","m","144174","0","insigne","1",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166741","34","vendéen","a",NULL,NULL,NULL,NULL,NULL,NULL,"59033","0","vendéen",,"ne","s","nes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166742","34","distribution","m","144175","0","distribution","2",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166743","34","courrier","m","144176","0","courrier","1",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166744","34","reporter","m","144177","0","reporter","1",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166745","34","interrogé","a",NULL,NULL,NULL,NULL,NULL,NULL,"59034","1","interrogé",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166746","34","garde-chasse","m","144178","0","garde-chasse","1",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166749","34","violoniste","a",NULL,NULL,NULL,NULL,NULL,NULL,"59035","0","violoniste",,,"s","s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166750","34","scanner","m","144179","0","scanner","1",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166751","34","spartiate","a",NULL,NULL,NULL,NULL,NULL,NULL,"59036","0","spartiate",,,"s","s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166753","34","refus","m","144181","0","refus","1",,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166755","34","ronflement","m","144182","0","ronflement","1",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166756","34","tracteur","m","144183","0","tracteur","1",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166757","34","halètement","m","144184","0","halètement","1",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166758","34","pompe","m","144185","0","pompe","2",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166760","34","exhibitionnisme","m","144186","1","exhibitionnisme","1",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166762","34","feutre","m","144187","0","feutre","1",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166763","34","adultère","m","144188","1","adultère","1",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166765","34","placardé","a",NULL,NULL,NULL,NULL,NULL,NULL,"59037","0","placardé",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166766","34","souterrain","m","144189","0","souterrain","1",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166768","34","visière","m","144190","0","visière","2",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166769","34","interrupteur","m","144191","0","interrupteur","0",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166771","34","guillotine 1","m","39988","0","guillotine","2",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166771","34","guillotine 1","m","144192","0","mannaia","2",,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166771","34","guillotine 1","m","144193","1","Hallifax gibet","1",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166771","34","guillotine 1","m","144194","0","maiden","2",,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166771","34","guillotine 1","m","144195","0","Louisette","2",,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166771","34","guillotine 1","m","144196","0","Petite Louison","2",,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166772","34","hexagonal","a",NULL,NULL,NULL,NULL,NULL,NULL,"59038","1","hexagona","l","le","ux","les",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166775","34","fracassé","a",NULL,NULL,NULL,NULL,NULL,NULL,"59039","0","fracassé",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166776","34","exorbité","a",NULL,NULL,NULL,NULL,NULL,NULL,"59040","1","exorbité",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166777","34","irrationnel","a",NULL,NULL,NULL,NULL,NULL,NULL,"59041","1","irrationnel",,"le","s","les",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166778","34","sommaire","a",NULL,NULL,NULL,NULL,NULL,NULL,"59042","0","sommaire",,,"s","s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166780","34","irréfléchi","a",NULL,NULL,NULL,NULL,NULL,NULL,"59043","1","irréfléchi",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166781","34","étourdi 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59044","1","étourdi",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166781","34","étourdi 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59045","1","irréfléchi",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166781","34","étourdi 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59046","1","imprudent",,"e","s","es",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166781","34","étourdi 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59047","1","impulsi","f","ve","fs","ves",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166781","34","étourdi 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59048","1","instincti","f","ve","fs","ves",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166782","34","allumette","m","144199","1","allumette","2",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166783","34","canif","m","144200","0","canif","1",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166784","34","compte-fils","m","144201","0","compte-fils","1",,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166785","34","fétichisme","m","144202","0","fétichisme","1",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166786","34","fétiche","m","144203","0","fétiche","1",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166789","34","insatisfait 2","a",NULL,NULL,NULL,NULL,NULL,NULL,"59050","0","mécontent","mécontent","e","s","es",NULL,NULL,NULL,NULL,"242358","[a_insatisfait]",NULL,NULL,NULL,NULL
"166789","34","insatisfait 2","a",NULL,NULL,NULL,NULL,NULL,NULL,"59051","0","contrarié",,"e","s","es",NULL,NULL,NULL,NULL,"242358","[a_insatisfait]",NULL,NULL,NULL,NULL
"166789","34","insatisfait 2","a",NULL,NULL,NULL,NULL,NULL,NULL,"59052","0","dépité",,"e","s","es",NULL,NULL,NULL,NULL,"242358","[a_insatisfait]",NULL,NULL,NULL,NULL
"166791","34","jalouser","v",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"31054","766","0","jalous",NULL,NULL,NULL,NULL,NULL,NULL
"166792","34","complot 1","m","144206","0","manigance","2",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"212721","[m_complot]",NULL,NULL,NULL,NULL
"166792","34","complot 1","m","144206","0","manigance","2",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"255365","[m_intrigue]",NULL,NULL,NULL,NULL
"166792","34","complot 1","m","144207","0","combine","2",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"212721","[m_complot]",NULL,NULL,NULL,NULL
"166792","34","complot 1","m","144207","0","combine","2",,"s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"255365","[m_intrigue]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59053","1","acerbe",,,"s","s",NULL,NULL,NULL,NULL,"41208","[a_brutal]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59053","1","acerbe",,,"s","s",NULL,NULL,NULL,NULL,"253974","[a_désagréable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59053","1","acerbe",,,"s","s",NULL,NULL,NULL,NULL,"255366","[a_impitoyable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59053","1","acerbe",,,"s","s",NULL,NULL,NULL,NULL,"293764","[a_déprimant]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59053","1","acerbe",,,"s","s",NULL,NULL,NULL,NULL,"778239","[a_ennuyeux 1]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59054","1","acariâtre",,,"s","s",NULL,NULL,NULL,NULL,"41208","[a_brutal]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59054","1","acariâtre",,,"s","s",NULL,NULL,NULL,NULL,"253974","[a_désagréable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59054","1","acariâtre",,,"s","s",NULL,NULL,NULL,NULL,"255366","[a_impitoyable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59054","1","acariâtre",,,"s","s",NULL,NULL,NULL,NULL,"293764","[a_déprimant]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59054","1","acariâtre",,,"s","s",NULL,NULL,NULL,NULL,"778239","[a_ennuyeux 1]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59055","1","inflexible",,,"s","s",NULL,NULL,NULL,NULL,"41208","[a_brutal]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59055","1","inflexible",,,"s","s",NULL,NULL,NULL,NULL,"253974","[a_désagréable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59055","1","inflexible",,,"s","s",NULL,NULL,NULL,NULL,"255366","[a_impitoyable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59055","1","inflexible",,,"s","s",NULL,NULL,NULL,NULL,"293764","[a_déprimant]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59055","1","inflexible",,,"s","s",NULL,NULL,NULL,NULL,"778239","[a_ennuyeux 1]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59056","0","cassant",,"e","s","es",NULL,NULL,NULL,NULL,"41208","[a_brutal]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59056","0","cassant",,"e","s","es",NULL,NULL,NULL,NULL,"253974","[a_désagréable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59056","0","cassant",,"e","s","es",NULL,NULL,NULL,NULL,"255366","[a_impitoyable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59056","0","cassant",,"e","s","es",NULL,NULL,NULL,NULL,"293764","[a_déprimant]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59056","0","cassant",,"e","s","es",NULL,NULL,NULL,NULL,"778239","[a_ennuyeux 1]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59057","1","exigeant",,"e","s","es",NULL,NULL,NULL,NULL,"41208","[a_brutal]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59057","1","exigeant",,"e","s","es",NULL,NULL,NULL,NULL,"253974","[a_désagréable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59057","1","exigeant",,"e","s","es",NULL,NULL,NULL,NULL,"255366","[a_impitoyable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59057","1","exigeant",,"e","s","es",NULL,NULL,NULL,NULL,"293764","[a_déprimant]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59057","1","exigeant",,"e","s","es",NULL,NULL,NULL,NULL,"778239","[a_ennuyeux 1]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59058","1","intraitable",,,"s","s",NULL,NULL,NULL,NULL,"41208","[a_brutal]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59058","1","intraitable",,,"s","s",NULL,NULL,NULL,NULL,"253974","[a_désagréable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59058","1","intraitable",,,"s","s",NULL,NULL,NULL,NULL,"255366","[a_impitoyable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59058","1","intraitable",,,"s","s",NULL,NULL,NULL,NULL,"293764","[a_déprimant]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59058","1","intraitable",,,"s","s",NULL,NULL,NULL,NULL,"778239","[a_ennuyeux 1]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59059","1","intransigeant",,"e","s","es",NULL,NULL,NULL,NULL,"41208","[a_brutal]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59059","1","intransigeant",,"e","s","es",NULL,NULL,NULL,NULL,"253974","[a_désagréable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59059","1","intransigeant",,"e","s","es",NULL,NULL,NULL,NULL,"255366","[a_impitoyable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59059","1","intransigeant",,"e","s","es",NULL,NULL,NULL,NULL,"293764","[a_déprimant]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59059","1","intransigeant",,"e","s","es",NULL,NULL,NULL,NULL,"778239","[a_ennuyeux 1]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59060","1","intolérant",,"e","s","es",NULL,NULL,NULL,NULL,"41208","[a_brutal]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59060","1","intolérant",,"e","s","es",NULL,NULL,NULL,NULL,"253974","[a_désagréable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59060","1","intolérant",,"e","s","es",NULL,NULL,NULL,NULL,"255366","[a_impitoyable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59060","1","intolérant",,"e","s","es",NULL,NULL,NULL,NULL,"293764","[a_déprimant]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"59060","1","intolérant",,"e","s","es",NULL,NULL,NULL,NULL,"778239","[a_ennuyeux 1]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60588","1","agaçant",,"e","s","es",NULL,NULL,NULL,NULL,"41208","[a_brutal]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60588","1","agaçant",,"e","s","es",NULL,NULL,NULL,NULL,"253974","[a_désagréable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60588","1","agaçant",,"e","s","es",NULL,NULL,NULL,NULL,"255366","[a_impitoyable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60588","1","agaçant",,"e","s","es",NULL,NULL,NULL,NULL,"293764","[a_déprimant]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60588","1","agaçant",,"e","s","es",NULL,NULL,NULL,NULL,"778239","[a_ennuyeux 1]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60589","1","haïssable",,,"s","s",NULL,NULL,NULL,NULL,"41208","[a_brutal]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60589","1","haïssable",,,"s","s",NULL,NULL,NULL,NULL,"253974","[a_désagréable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60589","1","haïssable",,,"s","s",NULL,NULL,NULL,NULL,"255366","[a_impitoyable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60589","1","haïssable",,,"s","s",NULL,NULL,NULL,NULL,"293764","[a_déprimant]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60589","1","haïssable",,,"s","s",NULL,NULL,NULL,NULL,"778239","[a_ennuyeux 1]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"62566","0","désespérant",,"e","s","es",NULL,NULL,NULL,NULL,"41208","[a_brutal]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"62566","0","désespérant",,"e","s","es",NULL,NULL,NULL,NULL,"253974","[a_désagréable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"62566","0","désespérant",,"e","s","es",NULL,NULL,NULL,NULL,"255366","[a_impitoyable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"62566","0","désespérant",,"e","s","es",NULL,NULL,NULL,NULL,"293764","[a_déprimant]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"62566","0","désespérant",,"e","s","es",NULL,NULL,NULL,NULL,"778239","[a_ennuyeux 1]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"62567","0","démoralisant",,"e","s","es",NULL,NULL,NULL,NULL,"41208","[a_brutal]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"62567","0","démoralisant",,"e","s","es",NULL,NULL,NULL,NULL,"253974","[a_désagréable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"62567","0","démoralisant",,"e","s","es",NULL,NULL,NULL,NULL,"255366","[a_impitoyable]",NULL,NULL,NULL,NULL
"166793","34","désagréable 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"62567","0","démoralisant",,"e","s","es",NULL,NULL,NULL,NULL,"293764","[a_déprimant]",NULL,NULL,NULL,NULL
